job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,job_title_standardized,job_category,skills_list,tools_list,num_skills_required,num_tools_preferred,salary_min,salary_max,salary_avg,salary_category,city,country_code,country,region,industry_standardized,industry_category,experience_level_standardized,employment_type_standardized,company_size_standardized,posted_date_parsed,posted_year,posted_month,posted_quarter,posted_month_name,skill_TensorFlow,skill_Excel,skill_Pandas,skill_FastAPI,skill_NumPy,skill_Reinforcement Learning,skill_Azure,skill_SQL,skill_Hugging Face,skill_Keras,skill_GCP,skill_AWS,skill_Power BI,skill_Python,skill_PyTorch,skill_LangChain,skill_Scikit-learn,skill_Flask,skill_CUDA,skill_R,skill_C++,skill_MLflow,tool_MLflow,tool_LangChain,tool_FastAPI,tool_KDB+,tool_BigQuery,tool_TensorFlow,tool_PyTorch,tool_Scikit-learn,job_category_encoded,experience_level_encoded,employment_type_encoded,industry_encoded,company_size_encoded,region_encoded,salary_category_encoded,salary_range,salary_range_pct,posting_age,total_tech_count
1671,"Williams, Glass and Benson",Finance,Data Scientist,"Flask, NumPy, C++, Keras, Power BI",Entry,Internship,"Matthewburgh, GB",129117-207452,2024/11/27,Large,"FastAPI, TensorFlow",Data Scientist,Data Scientist,"['Flask', 'NumPy', 'C++', 'Keras', 'Power BI']","['FastAPI', 'TensorFlow']",5,2,129117,207452,168284.5,Very High (>150K),Matthewburgh,GB,United Kingdom,Europe,Finance,Finance & Banking,Entry,Internship,Large,2024-11-27,2024,11,4,November,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4,0,2,3,0,4,3,78335,0.4654914742593643,1,7
1672,"Jackson, Carrillo and Anderson",Healthcare,AI Researcher,"Scikit-learn, Azure, MLflow, LangChain, TensorFlow",Mid,Full-time,"Dustinborough, LT",119535-171930,2025/1/9,Startup,PyTorch,Ai Researcher,AI Researcher,"['Scikit-learn', 'Azure', 'MLflow', 'LangChain', 'TensorFlow']",['PyTorch'],5,1,119535,171930,145732.5,High (100K-150K),Dustinborough,LT,Lithuania,Europe,Healthcare,Healthcare,Mid,Full-Time,Startup,2025-01-09,2025,1,1,January,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,4,2,4,0,52395,0.35952858833822243,0,6
1673,Richardson and Sons,Automotive,NLP Engineer,"Excel, C++, MLflow, Pandas",Senior,Full-time,"Lake Austin, AT",79319-134930,2025/2/6,Startup,PyTorch,Nlp Engineer,NLP Engineer,"['Excel', 'C++', 'MLflow', 'Pandas']",['PyTorch'],4,1,79319,134930,107124.5,High (100K-150K),Lake Austin,AT,Unknown,Other,Automotive,Automotive & Transportation,Senior,Full-Time,Startup,2025-02-06,2025,2,1,February,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,2,1,0,2,8,0,55611,0.5191249434069704,0,5
1674,"Weber, Thompson and Williams",Healthcare,Data Analyst,"GCP, MLflow, Reinforcement Learning, SQL, Azure, Scikit-learn",Senior,Full-time,"Valenciafort, RW",120828-200601,2025/5/17,Large,"PyTorch, TensorFlow",Data Analyst,Data Analyst,"['GCP', 'MLflow', 'Reinforcement Learning', 'SQL', 'Azure', 'Scikit-learn']","['PyTorch', 'TensorFlow']",6,2,120828,200601,160714.5,Very High (>150K),Valenciafort,RW,Unknown,Other,Healthcare,Healthcare,Senior,Full-Time,Large,2025-05-17,2025,5,2,May,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,3,2,1,4,0,8,3,79773,0.49636467151377134,0,8
1675,"Lee, Scott and Franco",Education,ML Engineer,"R, C++, FastAPI, Excel",Mid,Contract,"Shawnfurt, LK",70609-83950,2024/1/14,Mid,"KDB+, FastAPI",Ml Engineer,ML Engineer,"['R', 'C++', 'FastAPI', 'Excel']","['KDB+', 'FastAPI']",4,2,70609,83950,77279.5,Mid (70K-100K),Shawnfurt,LK,Unknown,Other,Education,Education,Mid,Contract,Mid,2024-01-14,2024,1,1,January,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,5,1,0,2,1,8,2,13341,0.17263310451025174,1,6
1676,Wright Group,Finance,Quant Researcher,"Python, Hugging Face, R",Mid,Remote,"Josephville, MW",88910-103296,2025/3/9,Large,MLflow,Quant Researcher,Quant Researcher,"['Python', 'Hugging Face', 'R']",['MLflow'],3,1,88910,103296,96103.0,Mid (70K-100K),Josephville,MW,Malawi,Africa,Finance,Finance & Banking,Mid,Remote,Large,2025-03-09,2025,3,1,March,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,3,3,0,0,2,14386,0.14969355795344577,0,4
1677,Daniels and Sons,Tech,NLP Engineer,"TensorFlow, Python, AWS, Power BI, NumPy",Entry,Remote,"Shannonhaven, MY",90926-181068,2025/4/8,Startup,Scikit-learn,Nlp Engineer,NLP Engineer,"['TensorFlow', 'Python', 'AWS', 'Power BI', 'NumPy']",['Scikit-learn'],5,1,90926,181068,135997.0,High (100K-150K),Shannonhaven,MY,Malaysia,Asia,Tech,Technology,Entry,Remote,Startup,2025-04-08,2025,4,2,April,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,6,2,1,0,90142,0.6628234446348081,0,6
1678,"Taylor, Hodges and Martinez",E-commerce,AI Product Manager,"Python, PyTorch, GCP, Keras, Azure, Flask",Mid,Full-time,"Charlesville, VA",64447-150120,2024/11/19,Large,"KDB+, BigQuery",Ai Product Manager,AI Product Manager,"['Python', 'PyTorch', 'GCP', 'Keras', 'Azure', 'Flask']","['KDB+', 'BigQuery']",6,2,64447,150120,107283.5,High (100K-150K),Charlesville,VA,Unknown,Other,E-Commerce,Retail & E-commerce,Mid,Full-Time,Large,2024-11-19,2024,11,4,November,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,8,0,85673,0.7985664151523767,1,8
1679,Hanson-Weeks,Education,AI Product Manager,"GCP, SQL, Power BI, CUDA, AWS",Mid,Full-time,"Wilsonberg, PA",121010-149594,2025/4/14,Large,KDB+,Ai Product Manager,AI Product Manager,"['GCP', 'SQL', 'Power BI', 'CUDA', 'AWS']",['KDB+'],5,1,121010,149594,135302.0,High (100K-150K),Wilsonberg,PA,Panama,Central America,Education,Education,Mid,Full-Time,Large,2025-04-14,2025,4,2,April,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,0,28584,0.21126073524412056,0,6
1680,Barton-Kirby,Automotive,ML Engineer,"GCP, TensorFlow, MLflow",Mid,Contract,"West Aliceberg, LV",117833-141489,2024/6/24,Large,PyTorch,Ml Engineer,ML Engineer,"['GCP', 'TensorFlow', 'MLflow']",['PyTorch'],3,1,117833,141489,129661.0,High (100K-150K),West Aliceberg,LV,Latvia,Europe,Automotive,Automotive & Transportation,Mid,Contract,Large,2024-06-24,2024,6,2,June,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,4,0,23656,0.1824449911692799,1,4
1681,Johnson Inc,Retail,AI Researcher,"SQL, Pandas, Excel",Entry,Internship,"Rioston, AF",51913-102370,2023/10/3,Large,"LangChain, KDB+",Ai Researcher,AI Researcher,"['SQL', 'Pandas', 'Excel']","['LangChain', 'KDB+']",3,2,51913,102370,77141.5,Mid (70K-100K),Rioston,AF,Unknown,Other,Retail,Retail & E-commerce,Entry,Internship,Large,2023-10-03,2023,10,4,October,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,5,0,8,2,50457,0.6540837292507924,2,5
1682,"Schmitt, James and Campbell",E-commerce,Computer Vision Engineer,"FastAPI, SQL, Pandas, TensorFlow, MLflow",Mid,Contract,"Port Joanne, AZ",74357-107271,2024/9/15,Large,"KDB+, TensorFlow, LangChain",Computer Vision Engineer,Computer Vision Engineer,"['FastAPI', 'SQL', 'Pandas', 'TensorFlow', 'MLflow']","['KDB+', 'TensorFlow', 'LangChain']",5,3,74357,107271,90814.0,Mid (70K-100K),Port Joanne,AZ,Azerbaijan,Asia,E-Commerce,Retail & E-commerce,Mid,Contract,Large,2024-09-15,2024,9,3,September,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,2,32914,0.36243310502785914,1,8
1683,Yates-Brown,Automotive,Quant Researcher,"PyTorch, Flask, Reinforcement Learning, Power BI",Entry,Full-time,"Port Samuel, IQ",57249-146172,2024/9/26,Startup,"KDB+, LangChain",Quant Researcher,Quant Researcher,"['PyTorch', 'Flask', 'Reinforcement Learning', 'Power BI']","['KDB+', 'LangChain']",4,2,57249,146172,101710.5,High (100K-150K),Port Samuel,IQ,Iraq,Asia,Automotive,Automotive & Transportation,Entry,Full-Time,Startup,2024-09-26,2024,9,3,September,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,1,0,2,1,0,88923,0.8742755172769773,1,6
1684,"James, Wagner and Johnson",Finance,Computer Vision Engineer,"Flask, AWS, Hugging Face",Entry,Contract,"Stevenmouth, MK",145971-240361,2025/5/23,Mid,"TensorFlow, LangChain",Computer Vision Engineer,Computer Vision Engineer,"['Flask', 'AWS', 'Hugging Face']","['TensorFlow', 'LangChain']",3,2,145971,240361,193166.0,Very High (>150K),Stevenmouth,MK,North Macedonia,Europe,Finance,Finance & Banking,Entry,Contract,Mid,2025-05-23,2025,5,2,May,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,3,1,4,3,94390,0.4886470703954112,0,5
1685,Cummings-Reyes,Retail,AI Product Manager,"Hugging Face, Azure, CUDA, NumPy",Senior,Full-time,"Port Mindyborough, SI",58633-95916,2023/12/20,Mid,"PyTorch, FastAPI",Ai Product Manager,AI Product Manager,"['Hugging Face', 'Azure', 'CUDA', 'NumPy']","['PyTorch', 'FastAPI']",4,2,58633,95916,77274.5,Mid (70K-100K),Port Mindyborough,SI,Unknown,Other,Retail,Retail & E-commerce,Senior,Full-Time,Mid,2023-12-20,2023,12,4,December,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,5,1,8,2,37283,0.48247481381309487,2,6
1686,Bishop Ltd,Retail,Computer Vision Engineer,"FastAPI, Keras, Hugging Face, Azure, NumPy",Senior,Internship,"Cartershire, DK",146101-170747,2023/11/7,Large,BigQuery,Computer Vision Engineer,Computer Vision Engineer,"['FastAPI', 'Keras', 'Hugging Face', 'Azure', 'NumPy']",['BigQuery'],5,1,146101,170747,158424.0,Very High (>150K),Cartershire,DK,Unknown,Other,Retail,Retail & E-commerce,Senior,Internship,Large,2023-11-07,2023,11,4,November,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,5,0,8,3,24646,0.15556986315204768,2,6
1687,Daniels-Jones,Retail,Computer Vision Engineer,"TensorFlow, NumPy, CUDA, Python, AWS, Pandas",Entry,Full-time,"Olsontown, MK",108220-173637,2025/5/26,Startup,MLflow,Computer Vision Engineer,Computer Vision Engineer,"['TensorFlow', 'NumPy', 'CUDA', 'Python', 'AWS', 'Pandas']",['MLflow'],6,1,108220,173637,140928.5,High (100K-150K),Olsontown,MK,North Macedonia,Europe,Retail,Retail & E-commerce,Entry,Full-Time,Startup,2025-05-26,2025,5,2,May,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,5,2,4,0,65417,0.46418573957716147,0,7
1688,Reed-Wilson,E-commerce,Quant Researcher,"Scikit-learn, Reinforcement Learning, Pandas, Azure, R, GCP",Entry,Remote,"Edgarhaven, MX",131341-220958,2024/12/1,Large,TensorFlow,Quant Researcher,Quant Researcher,"['Scikit-learn', 'Reinforcement Learning', 'Pandas', 'Azure', 'R', 'GCP']",['TensorFlow'],6,1,131341,220958,176149.5,Very High (>150K),Edgarhaven,MX,Mexico,North America,E-Commerce,Retail & E-commerce,Entry,Remote,Large,2024-12-01,2024,12,4,December,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,3,1,0,6,3,89617,0.5087553470205706,1,7
1689,Smith-Moore,Healthcare,Data Analyst,"LangChain, Scikit-learn, Azure, Python, Pandas",Mid,Contract,"Gabrielport, TT",94305-136651,2024/3/4,Mid,"TensorFlow, KDB+",Data Analyst,Data Analyst,"['LangChain', 'Scikit-learn', 'Azure', 'Python', 'Pandas']","['TensorFlow', 'KDB+']",5,2,94305,136651,115478.0,High (100K-150K),Gabrielport,TT,Trinidad and Tobago,Caribbean,Healthcare,Healthcare,Mid,Contract,Mid,2024-03-04,2024,3,1,March,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,4,1,2,0,42346,0.36670188260967457,1,7
1690,Briggs-House,Tech,Data Analyst,"GCP, Python, PyTorch, Excel, Power BI",Mid,Internship,"South Brandon, MG",118072-133131,2024/2/12,Large,"MLflow, LangChain",Data Analyst,Data Analyst,"['GCP', 'Python', 'PyTorch', 'Excel', 'Power BI']","['MLflow', 'LangChain']",5,2,118072,133131,125601.5,High (100K-150K),South Brandon,MG,Madagascar,Africa,Tech,Technology,Mid,Internship,Large,2024-02-12,2024,2,1,February,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,6,0,0,0,15059,0.11989506494747276,1,7
1691,"Chen, Moore and Ray",Tech,Computer Vision Engineer,"R, LangChain, FastAPI, Reinforcement Learning, Pandas, GCP",Mid,Full-time,"Lewisville, SZ",49623-89723,2024/3/23,Startup,"LangChain, FastAPI",Computer Vision Engineer,Computer Vision Engineer,"['R', 'LangChain', 'FastAPI', 'Reinforcement Learning', 'Pandas', 'GCP']","['LangChain', 'FastAPI']",6,2,49623,89723,69673.0,Low (<70K),Lewisville,SZ,Unknown,Other,Tech,Technology,Mid,Full-Time,Startup,2024-03-23,2024,3,1,March,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,1,6,2,8,1,40100,0.5755457637822399,1,8
1692,Torres-King,Healthcare,AI Researcher,"CUDA, MLflow, C++, Python, Power BI, NumPy",Entry,Internship,"East Bryanton, KP",89682-171002,2024/7/30,Large,FastAPI,Ai Researcher,AI Researcher,"['CUDA', 'MLflow', 'C++', 'Python', 'Power BI', 'NumPy']",['FastAPI'],6,1,89682,171002,130342.0,High (100K-150K),East Bryanton,KP,Unknown,Other,Healthcare,Healthcare,Entry,Internship,Large,2024-07-30,2024,7,3,July,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,4,0,8,0,81320,0.6238971321600099,1,7
1693,"Johnson, Espinoza and Ali",Healthcare,AI Product Manager,"FastAPI, C++, R, TensorFlow, Reinforcement Learning",Mid,Contract,"Cynthialand, ZM",124069-218603,2025/4/20,Startup,PyTorch,Ai Product Manager,AI Product Manager,"['FastAPI', 'C++', 'R', 'TensorFlow', 'Reinforcement Learning']",['PyTorch'],5,1,124069,218603,171336.0,Very High (>150K),Cynthialand,ZM,Unknown,Other,Healthcare,Healthcare,Mid,Contract,Startup,2025-04-20,2025,4,2,April,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,8,3,94534,0.5517462763225475,0,6
1694,Blackwell Ltd,Tech,Data Scientist,"TensorFlow, SQL, AWS, PyTorch, LangChain",Mid,Remote,"Stevenberg, SM",77044-89787,2023/10/19,Startup,PyTorch,Data Scientist,Data Scientist,"['TensorFlow', 'SQL', 'AWS', 'PyTorch', 'LangChain']",['PyTorch'],5,1,77044,89787,83415.5,Mid (70K-100K),Stevenberg,SM,Unknown,Other,Tech,Technology,Mid,Remote,Startup,2023-10-19,2023,10,4,October,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,6,2,8,2,12743,0.1527653733418849,2,6
1695,Day-Mckee,Healthcare,Data Analyst,"LangChain, MLflow, Azure, Pandas",Entry,Internship,"Amytown, TD",57934-125813,2025/1/8,Large,KDB+,Data Analyst,Data Analyst,"['LangChain', 'MLflow', 'Azure', 'Pandas']",['KDB+'],4,1,57934,125813,91873.5,Mid (70K-100K),Amytown,TD,Chad,Africa,Healthcare,Healthcare,Entry,Internship,Large,2025-01-08,2025,1,1,January,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,2,4,0,0,2,67879,0.738831110167785,0,5
1696,Ellis LLC,Retail,AI Researcher,"C++, R, CUDA, Pandas, Azure",Entry,Contract,"Lake Michaelberg, IN",40829-57416,2024/2/1,Mid,"BigQuery, Scikit-learn",Ai Researcher,AI Researcher,"['C++', 'R', 'CUDA', 'Pandas', 'Azure']","['BigQuery', 'Scikit-learn']",5,2,40829,57416,49122.5,Low (<70K),Lake Michaelberg,IN,India,Asia,Retail,Retail & E-commerce,Entry,Contract,Mid,2024-02-01,2024,2,1,February,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5,1,1,1,16587,0.33766603898417225,1,7
1697,Good-Gordon,Automotive,Data Scientist,"Keras, PyTorch, Flask",Entry,Internship,"South Anthonymouth, HR",104387-170859,2023/10/6,Large,KDB+,Data Scientist,Data Scientist,"['Keras', 'PyTorch', 'Flask']",['KDB+'],3,1,104387,170859,137623.0,High (100K-150K),South Anthonymouth,HR,Croatia,Europe,Automotive,Automotive & Transportation,Entry,Internship,Large,2023-10-06,2023,10,4,October,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,4,0,66472,0.4830006612266845,2,4
1698,Taylor Ltd,Automotive,Quant Researcher,"Keras, SQL, PyTorch, Python, Pandas, Azure",Mid,Remote,"East Andrew, OM",129320-228375,2024/1/6,Mid,"MLflow, TensorFlow",Quant Researcher,Quant Researcher,"['Keras', 'SQL', 'PyTorch', 'Python', 'Pandas', 'Azure']","['MLflow', 'TensorFlow']",6,2,129320,228375,178847.5,Very High (>150K),East Andrew,OM,Unknown,Other,Automotive,Automotive & Transportation,Mid,Remote,Mid,2024-01-06,2024,1,1,January,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,3,0,1,8,3,99055,0.5538517452019178,1,8
1699,Walker LLC,Finance,ML Engineer,"AWS, Scikit-learn, Azure, Python, TensorFlow, LangChain",Mid,Internship,"Port Matthew, VN",137419-167806,2025/9/11,Large,PyTorch,Ml Engineer,ML Engineer,"['AWS', 'Scikit-learn', 'Azure', 'Python', 'TensorFlow', 'LangChain']",['PyTorch'],6,1,137419,167806,152612.5,Very High (>150K),Port Matthew,VN,Vietnam,Asia,Finance,Finance & Banking,Mid,Internship,Large,2025-09-11,2025,9,3,September,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,3,0,1,3,30387,0.1991121303956098,0,7
1700,"Simpson, Davis and Higgins",Automotive,Computer Vision Engineer,"Flask, R, Excel",Mid,Full-time,"Cassidybury, MU",147739-162992,2024/1/31,Startup,LangChain,Computer Vision Engineer,Computer Vision Engineer,"['Flask', 'R', 'Excel']",['LangChain'],3,1,147739,162992,155365.5,Very High (>150K),Cassidybury,MU,Unknown,Other,Automotive,Automotive & Transportation,Mid,Full-Time,Startup,2024-01-31,2024,1,1,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,8,3,15253,0.09817494874988333,1,4
1701,Simpson Group,Retail,AI Researcher,"TensorFlow, NumPy, FastAPI",Entry,Remote,"Arnoldmouth, NE",62811-122081,2025/2/14,Startup,"BigQuery, LangChain, MLflow",Ai Researcher,AI Researcher,"['TensorFlow', 'NumPy', 'FastAPI']","['BigQuery', 'LangChain', 'MLflow']",3,3,62811,122081,92446.0,Mid (70K-100K),Arnoldmouth,NE,Niger,Africa,Retail,Retail & E-commerce,Entry,Remote,Startup,2025-02-14,2025,2,1,February,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,5,2,0,2,59270,0.6411310386604071,0,6
1702,"Klein, Ward and Cooper",Retail,Data Scientist,"Reinforcement Learning, GCP, TensorFlow",Senior,Full-time,"Huntville, HN",136329-162722,2024/11/30,Large,"Scikit-learn, MLflow, LangChain",Data Scientist,Data Scientist,"['Reinforcement Learning', 'GCP', 'TensorFlow']","['Scikit-learn', 'MLflow', 'LangChain']",3,3,136329,162722,149525.5,High (100K-150K),Huntville,HN,Honduras,Central America,Retail,Retail & E-commerce,Senior,Full-Time,Large,2024-11-30,2024,11,4,November,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,1,5,0,3,0,26393,0.1765116986734704,1,6
1703,Horton-Collins,E-commerce,Data Scientist,"Azure, Excel, Power BI, SQL",Senior,Internship,"Georgemouth, UZ",103453-183004,2024/11/26,Large,Scikit-learn,Data Scientist,Data Scientist,"['Azure', 'Excel', 'Power BI', 'SQL']",['Scikit-learn'],4,1,103453,183004,143228.5,High (100K-150K),Georgemouth,UZ,Uzbekistan,Asia,E-Commerce,Retail & E-commerce,Senior,Internship,Large,2024-11-26,2024,11,4,November,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,0,1,0,79551,0.5554132033778194,1,5
1704,"Johnson, Oconnell and Williams",Finance,AI Product Manager,"PyTorch, TensorFlow, SQL, LangChain, CUDA",Mid,Remote,"Lake Bradley, AU",72972-126528,2025/2/7,Large,"FastAPI, Scikit-learn",Ai Product Manager,AI Product Manager,"['PyTorch', 'TensorFlow', 'SQL', 'LangChain', 'CUDA']","['FastAPI', 'Scikit-learn']",5,2,72972,126528,99750.0,Mid (70K-100K),Lake Bradley,AU,Australia,Oceania,Finance,Finance & Banking,Mid,Remote,Large,2025-02-07,2025,2,1,February,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,0,7,2,53556,0.5369022556390978,0,7
1705,"Powers, Lewis and Stewart",E-commerce,NLP Engineer,"Flask, Azure, R",Senior,Full-time,"Andrewview, NA",82976-173654,2023/10/22,Large,PyTorch,Nlp Engineer,NLP Engineer,"['Flask', 'Azure', 'R']",['PyTorch'],3,1,82976,173654,128315.0,High (100K-150K),Andrewview,,Unknown,Other,E-Commerce,Retail & E-commerce,Senior,Full-Time,Large,2023-10-22,2023,10,4,October,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,2,1,1,0,8,0,90678,0.7066827728636559,2,4
1706,"Foley, Green and Farley",E-commerce,Data Analyst,"Power BI, GCP, Hugging Face",Entry,Remote,"Port Ashlee, LI",131943-173682,2023/10/2,Startup,"Scikit-learn, BigQuery",Data Analyst,Data Analyst,"['Power BI', 'GCP', 'Hugging Face']","['Scikit-learn', 'BigQuery']",3,2,131943,173682,152812.5,Very High (>150K),Port Ashlee,LI,Liechtenstein,Europe,E-Commerce,Retail & E-commerce,Entry,Remote,Startup,2023-10-02,2023,10,4,October,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,1,2,4,3,41739,0.27313865030674844,2,5
1707,Smith-Fernandez,Tech,AI Product Manager,"Excel, Hugging Face, R",Entry,Contract,"South Ruthview, CI",82505-101984,2025/8/5,Mid,"FastAPI, Scikit-learn, MLflow",Ai Product Manager,AI Product Manager,"['Excel', 'Hugging Face', 'R']","['FastAPI', 'Scikit-learn', 'MLflow']",3,3,82505,101984,92244.5,Mid (70K-100K),South Ruthview,CI,Côte d'Ivoire,Africa,Tech,Technology,Entry,Contract,Mid,2025-08-05,2025,8,3,August,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,6,1,0,2,19479,0.2111670614508182,0,6
1708,"Smith, Tapia and Jones",Education,Quant Researcher,"NumPy, Power BI, LangChain, C++, Keras, SQL",Mid,Contract,"East Martin, GB",68140-81958,2024/3/24,Mid,KDB+,Quant Researcher,Quant Researcher,"['NumPy', 'Power BI', 'LangChain', 'C++', 'Keras', 'SQL']",['KDB+'],6,1,68140,81958,75049.0,Mid (70K-100K),East Martin,GB,United Kingdom,Europe,Education,Education,Mid,Contract,Mid,2024-03-24,2024,3,1,March,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,1,0,2,1,4,2,13818,0.18411970845714135,1,7
1709,Sanchez Ltd,Retail,AI Product Manager,"SQL, LangChain, AWS, NumPy, Azure",Senior,Internship,"Port Anna, PG",96190-108045,2024/8/15,Startup,"Scikit-learn, BigQuery, MLflow",Ai Product Manager,AI Product Manager,"['SQL', 'LangChain', 'AWS', 'NumPy', 'Azure']","['Scikit-learn', 'BigQuery', 'MLflow']",5,3,96190,108045,102117.5,High (100K-150K),Port Anna,PG,Papua New Guinea,Oceania,Retail,Retail & E-commerce,Senior,Internship,Startup,2024-08-15,2024,8,3,August,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,5,2,7,0,11855,0.116091757044581,1,8
1710,Floyd Ltd,Healthcare,Computer Vision Engineer,"Python, C++, NumPy, Reinforcement Learning, GCP",Mid,Internship,"Clarkefort, MD",99962-156102,2023/9/26,Large,"MLflow, TensorFlow",Computer Vision Engineer,Computer Vision Engineer,"['Python', 'C++', 'NumPy', 'Reinforcement Learning', 'GCP']","['MLflow', 'TensorFlow']",5,2,99962,156102,128032.0,High (100K-150K),Clarkefort,MD,Moldova,Europe,Healthcare,Healthcare,Mid,Internship,Large,2023-09-26,2023,9,3,September,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,2,4,0,4,0,56140,0.43848412896775807,2,7
